Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2306492,5/19/2022,Pennsylvania,Harrisburg,Thomas St and Market St,0,1,N/A,40.271604,-76.849241,0.95,intersection,,Market St,,,Harrisburg,PA,Dauphin County,17103,US,TIGER/Line® dataset from the US Census Bureau
2307392,5/19/2022,Florida,Jacksonville,100 block of Chelsea St,0,1,N/A,30.251595,-81.724348,0.9,nearest_rooftop_match,101,St,,,Jacksonville,FL,Duval County,32210,US,Loveland
2312966,5/19/2022,Pennsylvania,Philadelphia,6900 block of Frankford Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312961,5/19/2022,Pennsylvania,Philadelphia,6500 block of Paschall Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312954,5/19/2022,Pennsylvania,Philadelphia,5800 block of Ridge Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312952,5/19/2022,Pennsylvania,Philadelphia,1500 block of W Thompson St,0,1,N/A,41.84015,-75.531898,0.5,place,,,,,Thompson,PA,Susquehanna County,18465,US,TIGER/Line® dataset from the US Census Bureau
2306464,5/19/2022,Washington,Federal Way,1200 block of South 336th St,0,1,N/A,47.307713,-122.315773,0.5,place,,,,,Federal Way,WA,King County,98003,US,TIGER/Line® dataset from the US Census Bureau
2317147,5/19/2022,Mississippi,Myrtle,1755 MS-178,0,1,N/A,34.561947,-89.12382,1,range_interpolation,1755,Hwy 178 W,,,Myrtle,MS,Union County,38650,US,TIGER/Line® dataset from the US Census Bureau
2307060,5/19/2022,Michigan,Grand Rapids (Kentwood),6230 Kalamazoo Ave SE,0,2,N/A,42.850104,-85.619937,0.9,rooftop,6230,Kalamazoo Ave SE,,,Grand Rapids,MI,Kent County,49508,US,Kent
2320807,5/19/2022,Colorado,Alamosa,6800 block of Femmer St,0,2,N/A,37.479933,-105.790967,0.5,place,,,,,Alamosa,CO,Alamosa County,81101,US,TIGER/Line® dataset from the US Census Bureau
2306437,5/19/2022,Texas,Amarillo,100 block of N Belleview St,0,1,N/A,35.20603,-101.839602,0.5,place,,,,,Amarillo,TX,Potter County,79101,US,TIGER/Line® dataset from the US Census Bureau
2307553,5/19/2022,Ohio,Warren,Atlantic Ave NE and Olive Ave NE,0,1,N/A,41.244979,-80.812101,0.8,intersection,,Atlantic St NE,,,Warren,OH,Trumbull County,44483,US,TIGER/Line® dataset from the US Census Bureau
2307307,5/19/2022,Indiana,South Bend,Johnson St,0,1,N/A,41.68655,-86.278684,1,street_center,,Johnson St,,,South Bend,IN,St. Joseph County,46628,US,TIGER/Line® dataset from the US Census Bureau
2307305,5/19/2022,Texas,Fort Worth,7900 block of Ederville Rd,0,1,N/A,29.45084,-104.12784,0.5,place,,,,,Redford,TX,Presidio County,79846,US,TIGER/Line® dataset from the US Census Bureau
2307288,5/19/2022,Texas,Fort Worth,N/A,0,2,N/A,32.771419,-97.291484,1,place,,,,,Fort Worth,TX,Tarrant County,76101,US,TIGER/Line® dataset from the US Census Bureau
2307279,5/19/2022,Iowa,Davenport,7171 W 60th St,0,1,N/A,41.581647,-90.675061,1,rooftop,7171,W 60th St,,,Davenport,IA,Scott County,52804,US,Statewide IA
2307261,5/19/2022,Connecticut,Hartford,127 Zion St,1,1,N/A,41.74463,-72.694336,1,rooftop,127,Zion St,,,Hartford,CT,Hartford County,6106,US,City of Hartford
2306381,5/19/2022,Florida,Orlando,W Kaley St and Woods Ave,0,1,N/A,28.520064,-81.394966,1,intersection,,W Kaley St,,,Orlando,FL,Orange County,32805,US,TIGER/Line® dataset from the US Census Bureau
2306375,5/19/2022,Florida,Orlando,6300 block of Goldenrod Rd,0,1,N/A,28.613308,-81.258108,0.5,place,,,,,Goldenrod,FL,Seminole County,32733,US,TIGER/Line® dataset from the US Census Bureau
2307229,5/19/2022,Indiana,Anderson,1700 block of E Lynn St,0,1,N/A,40.055775,-84.941102,0.5,place,,,,,Lynn,IN,Randolph County,47355,US,TIGER/Line® dataset from the US Census Bureau
2307415,5/19/2022,Texas,Harker Heights,W Central Texas Expy and S Ann Blvd,0,1,N/A,31.073031,-97.67439,0.93,intersection,,S Ann Blvd,,,Harker Heights,TX,Bell County,76548,US,TIGER/Line® dataset from the US Census Bureau
2306837,5/19/2022,Louisiana,Hammond,800 W University Ave,0,3,N/A,30.519337,-90.474738,1,range_interpolation,800,W University Ave,,,Hammond,LA,Tangipahoa Parish,70401,US,TIGER/Line® dataset from the US Census Bureau
2307897,5/19/2022,Florida,Homestead,W Mowry Dr and SW 190th Ave,0,1,N/A,25.469628,-80.500878,1,intersection,,SW 190th Ave,,,Homestead,FL,Miami-Dade County,33030,US,TIGER/Line® dataset from the US Census Bureau
2306340,5/19/2022,New York,Rochester,100 block of Ave D,0,1,N/A,43.180334,-77.622651,0.9,range_interpolation,100,Ave D,,,Rochester,NY,Monroe County,14621,US,TIGER/Line® dataset from the US Census Bureau
2307182,5/19/2022,Illinois,Chicago,400 block of W Locust St,0,2,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2306287,5/19/2022,Pennsylvania,Philadelphia,Frankford Ave and Longshore Ave,0,1,N/A,40.032982,-75.048574,0.96,intersection,,Frankford Ave,,,Philadelphia,PA,Philadelphia County,19135,US,TIGER/Line® dataset from the US Census Bureau
2308529,5/19/2022,Texas,Beaumont,2900 block of Ave E,0,1,N/A,30.073712,-94.109705,0.5,place,,,,,Beaumont,TX,Jefferson County,77701,US,TIGER/Line® dataset from the US Census Bureau
2307044,5/19/2022,Illinois,Chicago,800 block of N State St,2,7,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2307138,5/19/2022,Texas,Waco,2800 block of Flint Ave,0,1,N/A,31.55573,-97.169702,1,rooftop,2800,Ave,,,Waco,TX,McLennan County,76707,US,Statewide TX
2307132,5/19/2022,Texas,Katy,Dayflower Dr and Montclair Meadow Ln,0,1,N/A,29.83664,-95.708066,0.72,intersection,,Dayflower Dr,,,Katy,TX,Harris County,77449,US,TIGER/Line® dataset from the US Census Bureau
2307369,5/19/2022,Pennsylvania,Philadelphia,2600 block of Jackson St,0,1,N/A,41.807883,-75.607728,0.5,place,,,,,Jackson,PA,Susquehanna County,18825,US,TIGER/Line® dataset from the US Census Bureau
2307136,5/19/2022,Texas,Bryan,1500 block of Military Dr,0,1,N/A,30.631106,-96.305724,0.8,rooftop,1500,Tara Ct,,,College Station,TX,Brazos County,77840,US,Brazos
2307115,5/19/2022,Washington,Sequim,W Washington St and N Third Ave,0,2,N/A,48.079653,-123.107719,1,intersection,,N 3rd Ave,,,Sequim,WA,Clallam County,98382,US,TIGER/Line® dataset from the US Census Bureau
2307781,5/19/2022,Alabama,Birmingham,200 block of 52nd St N,0,1,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2307063,5/19/2022,Virginia,Richmond,3300 block of Decatur St,0,2,N/A,37.506195,-77.465278,0.9,range_interpolation,3300,Decatur St,,,Richmond,VA,Richmond City,23224,US,TIGER/Line® dataset from the US Census Bureau
2307794,5/19/2022,Alabama,Theodore,6585 Rangeline Rd,0,1,N/A,30.553178,-88.122318,1,rooftop,6585,Rangeline Rd,,,Theodore,AL,Mobile County,36582,US,City of Mobile
2307187,5/19/2022,Illinois,Chicago,4000 block of West Adams St,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2306760,5/19/2022,Illinois,Chicago,300 block of W Garfield Blvd,0,1,N/A,41.911607,-87.637411,0.9,rooftop,300,W North Ave,,,Chicago,IL,Cook County,60610,US,City of Chicago
2307039,5/19/2022,Alabama,Montgomery,970 W South Blvd,0,1,N/A,32.327209,-86.330665,1,rooftop,970,W South Blvd,,,Montgomery,AL,Montgomery County,36105,US,Montgomery
2307743,5/19/2022,District of Columbia,Washington,1500 block of V St SE,1,2,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2306972,5/19/2022,Tennessee,Antioch,836 Hamilton Crossing,0,1,N/A,35.163472,-85.201843,1,county,,,,,,TN,Hamilton County,,US,US Census Bureau
2309097,5/18/2022,California,Los Angeles,CA-91,0,1,N/A,33.973951,-118.248405,0.5,place,,,,,Los Angeles,CA,Los Angeles County,90001,US,TIGER/Line® dataset from the US Census Bureau
2306001,5/18/2022,Tennessee,Murfreesboro,2650 Middle Tennessee Blvd,1,1,N/A,35.852415,-86.369541,1,rooftop,2650,Middle Tennessee Blvd,,,Murfreesboro,TN,Rutherford County,37130,US,City of Murfreesboro
2306548,5/18/2022,California,Oakland,I 580 and Seminary Ave,1,2,N/A,37.780364,-122.174579,0.71,intersection,,Seminary,,,Oakland,CA,Alameda County,94605,US,TIGER/Line® dataset from the US Census Bureau
2306012,5/18/2022,Minnesota,Minneapolis,5100 block of N Bryant Ave,0,1,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2305889,5/18/2022,New York,Staten Island,845 Forest Ave,0,1,N/A,40.629,-74.117033,1,range_interpolation,845,Forest Ave,,,Staten Island,NY,Richmond County,10310,US,TIGER/Line® dataset from the US Census Bureau
2306006,5/18/2022,Michigan,Detroit,17321 Eight Mile Rd,0,2,N/A,42.444135,-83.215334,0.95,range_interpolation,17321,State Hwy 102,,,Detroit,MI,Wayne County,48235,US,TIGER/Line® dataset from the US Census Bureau
2306880,5/18/2022,Florida,Cocoa,1431 Peachtree St,0,1,N/A,28.35765,-80.751883,1,rooftop,1431,Peachtree St,,,Cocoa,FL,Brevard County,32922,US,Statewide2
2306863,5/18/2022,California,Oakland,300 block of 17th St,0,2,N/A,37.564117,-121.96596,0.8,rooftop,300,Blake Ave,,,Fremont,CA,Alameda County,94536,US,Alameda
2306834,5/18/2022,Louisiana,Shreveport,3000 block of Ivy Ln,0,1,N/A,32.498202,-93.750228,0.5,place,,,,,Shreveport,LA,Caddo Parish,71101,US,TIGER/Line® dataset from the US Census Bureau
2305866,5/18/2022,Kentucky,Louisville,100 block of N 40th St,0,1,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau
2305962,5/18/2022,Texas,Houston,6400 block of Heath St,0,1,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2305956,5/18/2022,Texas,Houston,Telephone Rd and Airport Blvd,0,1,N/A,29.655884,-95.288724,1,intersection,,Airport Blvd,,,Houston,TX,Harris County,77061,US,TIGER/Line® dataset from the US Census Bureau
2305943,5/18/2022,Arkansas,Fort Smith,Towson Ave and S. U St,0,1,N/A,35.366188,-94.416458,0.5,place,,,,,Fort Smith,AR,Sebastian County,72901,US,TIGER/Line® dataset from the US Census Bureau
2309019,5/18/2022,New York,Utica,1204 Gray Ave,0,1,N/A,43.101579,-75.252519,1,rooftop,1204,Gray Ave,,,Utica,NY,Oneida County,13502,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
2305939,5/18/2022,Virginia,Newport News,100 block of Tricia Ln,0,1,N/A,37.331516,-80.523039,0.5,place,,,,,Newport,VA,Giles County,24128,US,TIGER/Line® dataset from the US Census Bureau
2306788,5/18/2022,Louisiana,New Orleans,Chef Menteur Hwy and Crowder Blvd,0,3,N/A,30.014353,-89.987883,0.6,intersection,,Chef Menteur Hwy,,,New Orleans,LA,Orleans Parish,70127,US,TIGER/Line® dataset from the US Census Bureau
2306740,5/18/2022,Pennsylvania,Philadelphia,5700 block of Elmwood Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306737,5/18/2022,Pennsylvania,Philadelphia,3300 block of N American St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306712,5/18/2022,Pennsylvania,Philadelphia,300 block of N Redfield St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306705,5/18/2022,Pennsylvania,Philadelphia,2300 block of Nicholas St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306695,5/18/2022,Pennsylvania,Philadelphia,1600 block of Foulkrod St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306674,5/18/2022,Delaware,Dover,3000 block of Forrest Ave,0,1,N/A,39.156376,-75.49549,0.5,place,,,,,Dover,DE,Kent County,19901,US,TIGER/Line® dataset from the US Census Bureau
2306277,5/18/2022,Pennsylvania,Philadelphia,1500 block of Bouvier St,0,5,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2305799,5/18/2022,Illinois,Chicago,6844 S Hermitage Ave,0,1,N/A,41.769035,-87.667932,1,rooftop,6844,S Hermitage Ave,,,Chicago,IL,Cook County,60636,US,City of Chicago
2305801,5/18/2022,Illinois,Chicago,1463 W 72nd Pl,0,1,N/A,41.761962,-87.661321,1,rooftop,1463,W 72nd Pl,,,Chicago,IL,Cook County,60636,US,City of Chicago
2305785,5/18/2022,Virginia,Newport News,700 block of Adams Dr,0,1,N/A,37.168914,-76.440768,0.8,nearest_rooftop_match,701,Dare Rd,,,Yorktown,VA,York County,23692,US,Virginia Geographic Information Network (VGIN)
2305781,5/18/2022,South Carolina,Hartsville,G St,0,1,N/A,34.391716,-80.066058,1,street_center,,G St,,,Hartsville,SC,Darlington County,29550,US,TIGER/Line® dataset from the US Census Bureau
2307510,5/18/2022,Ohio,Attica,1530 S Township Rd 197,0,1,N/A,41.102077,-82.842351,1,range_interpolation,1530,S Twp Rd 197,,,Attica,OH,Seneca County,44807,US,TIGER/Line® dataset from the US Census Bureau
2306264,5/18/2022,Illinois,Chicago,800 block of N Cicero Ave,0,1,N/A,41.838036,-87.75987,0.5,place,,,,,Cicero,IL,Cook County,60804,US,TIGER/Line® dataset from the US Census Bureau
2306392,5/18/2022,Florida,Dade City,Johns Rd,1,2,N/A,28.373098,-82.179581,1,street_center,,Johns Rd,,,Dade City,FL,Pasco County,33525,US,TIGER/Line® dataset from the US Census Bureau
2306561,5/18/2022,Wisconsin,Milwaukee,1800 block of W Chambers St,0,1,N/A,43.043213,-87.894734,0.5,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2306908,5/18/2022,California,Brawley,1200 block of H St,0,1,N/A,33.096382,-115.280168,0.5,place,,,,,Brawley,CA,Imperial County,92227,US,TIGER/Line® dataset from the US Census Bureau
2305558,5/18/2022,South Carolina,Graniteville,1805 Jefferson Davis Hwy,0,1,N/A,33.544347,-81.824273,1,range_interpolation,1805,Jefferson Davis Hwy,,,Graniteville,SC,Aiken County,29829,US,TIGER/Line® dataset from the US Census Bureau
2305534,5/18/2022,Kentucky,Lexington,815 Whitney Ave,0,1,N/A,38.060959,-84.504332,1,rooftop,815,Whitney Ave,,,Lexington,KY,Fayette County,40508,US,Lexington Fayette
2306117,5/18/2022,Florida,Pompano Beach,100 block of SE 12th Ave,0,2,N/A,26.234772,-80.120584,0.5,place,,,,,Pompano Beach,FL,Broward County,33060,US,TIGER/Line® dataset from the US Census Bureau
2305396,5/18/2022,Michigan,Detroit,19900 block of Ilene St,0,2,N/A,42.347021,-83.060184,0.5,place,,,,,Detroit,MI,Wayne County,48201,US,TIGER/Line® dataset from the US Census Bureau
2306614,5/18/2022,Ohio,Cincinnati,3200 block of Warsaw Ave,0,1,N/A,40.33535,-82.00681,0.5,place,,,,,Warsaw,OH,Coshocton County,43844,US,TIGER/Line® dataset from the US Census Bureau
2305452,5/18/2022,Texas,San Antonio,300 block of Bellinger St,0,1,N/A,31.770615,-99.911547,0.5,place,,,,,Ballinger,TX,Runnels County,76821,US,TIGER/Line® dataset from the US Census Bureau
2305432,5/18/2022,Florida,Deland,3200 block of Partridge St,0,1,N/A,28.800971,-81.30518,0.6,rooftop,3200,Sade Park Ln,,,Sanford,FL,Seminole County,32771,US,Seminole
2307335,5/18/2022,Ohio,Canton,14th St NE and Cherry Ave NE,0,1,N/A,40.812445,-81.36768,1,intersection,,14th St NE,,,Canton,OH,Stark County,44714,US,TIGER/Line® dataset from the US Census Bureau
2306060,5/18/2022,Texas,Houston,5900 N Braeswood Blvd,0,1,N/A,29.679624,-95.496837,1,rooftop,5900,N Braeswood Blvd,,,Houston,TX,Harris County,77074,US,Greater Houston
2305399,5/18/2022,Texas,Diboll,500 block of N 3rd St,0,1,N/A,31.18713,-94.78104,0.5,place,,,,,Diboll,TX,Angelina County,75941,US,TIGER/Line® dataset from the US Census Bureau
2306389,5/18/2022,Texas,Round Rock,900 Louis Henna Blvd,0,1,N/A,30.486802,-97.649695,1,rooftop,900,Louis Henna Blvd,,,Round Rock,TX,Williamson County,78664,US,Capcog
2306328,5/18/2022,Ohio,Columbus,4800 Block of Kingshill Dr,0,1,N/A,40.053446,-83.113899,0.53,nearest_rooftop_match,4887,Derry Ct,,,Columbus,OH,Franklin County,43221,US,Franklin
2306297,5/18/2022,Maryland,Baltimore,100 block of Riverside Rd,0,1,N/A,38.982116,-76.485501,0.72,nearest_rooftop_match,140,Blake Rd,,,Annapolis,MD,Anne Arundel County,21402,US,Anne Arundel
2306285,5/18/2022,Maryland,Hyattsville (Landover),3200 block of 75th Ave,0,1,N/A,38.918291,-76.881948,0.45,place,,,,,Landover,MD,Prince George's County,20785,US,TIGER/Line® dataset from the US Census Bureau
2306541,5/18/2022,Georgia,Atlanta,3101 Piedmont Rd,1,1,N/A,33.840761,-84.369646,0.9,range_interpolation,3101,Piedmont Rd NE,,,Atlanta,GA,Fulton County,30305,US,TIGER/Line® dataset from the US Census Bureau
2306266,5/18/2022,New Mexico,Santa Fe,Cerrillos Rd and Maez Rd,0,1,N/A,35.658813,-105.984904,0.96,intersection,,Cerrillos Rd,,,Santa Fe,NM,Santa Fe County,87505,US,TIGER/Line® dataset from the US Census Bureau
2305310,5/18/2022,Arizona,Phoenix,2775 W Thomas Rd,0,2,N/A,33.479891,-112.11887,1,rooftop,2775,W Thomas Rd,,,Phoenix,AZ,Maricopa County,85017,US,Maricopa
2306688,5/18/2022,Illinois,Champaign,400 block of E Church St,0,2,N/A,40.10789,-88.244266,0.5,place,,,,,Champaign,IL,Champaign County,61820,US,TIGER/Line® dataset from the US Census Bureau
2305530,5/18/2022,Georgia,Atlanta,976 Camp Fulton Way,0,2,N/A,33.727993,-84.572699,0.9,rooftop,976,Camp Fulton Way SW,,,Atlanta,GA,Fulton County,30336,US,Fulton
2307825,5/18/2022,Mississippi,Moss Point,5000 block of Frederick St,0,2,N/A,32.013235,-89.11656,0.5,place,,,,,Moss,MS,Jasper County,39460,US,TIGER/Line® dataset from the US Census Bureau
2305969,5/18/2022,North Dakota,Fargo,5505 28th Ave S,2,1,N/A,46.838858,-96.881412,1,rooftop,5505,28th Ave S,,,Fargo,ND,Cass County,58104,US,City of Fargo
2307104,5/18/2022,South Carolina,Orangeburg,2083 Saint Matthews Rd,0,1,N/A,33.525837,-80.853332,1,rooftop,2083,St Matthews Rd,,,Orangeburg,SC,Orangeburg County,29118,US,Orangeburg
2307100,5/18/2022,South Carolina,Gaffney,5th St and 2nd Ave,0,2,N/A,35.081061,-81.634883,1,intersection,,2nd Ave,,,Gaffney,SC,Cherokee County,29340,US,TIGER/Line® dataset from the US Census Bureau
2306233,5/18/2022,Oregon,Salem,Woodside Rd and Wiltsey Rd SE,0,1,N/A,44.869399,-123.02695,0.8,intersection,,Wiltsey Rd SE,,,Salem,OR,Marion County,97306,US,TIGER/Line® dataset from the US Census Bureau
2307095,5/18/2022,South Carolina,Charleston,Jeffrey Rd and Lemontree Ln,0,1,N/A,32.7267,-79.945774,0.8,intersection,,Jeffery Rd,,,Charleston,SC,Charleston County,29412,US,TIGER/Line® dataset from the US Census Bureau
2306224,5/18/2022,Massachusetts,Boston,Ames St and Westview St,0,2,N/A,42.290746,-71.08649,1,intersection,,Ames St,,,Boston,MA,Suffolk County,2124,US,TIGER/Line® dataset from the US Census Bureau
2306222,5/18/2022,New Jersey,Paterson,10th Ave and E 26th St,0,1,N/A,40.923764,-74.147258,1,intersection,,10th Ave,,,Paterson,NJ,Passaic County,7514,US,TIGER/Line® dataset from the US Census Bureau
2306209,5/18/2022,New Jersey,Newark,45 Miller St,0,2,N/A,40.720666,-74.186267,1,range_interpolation,45,Miller St,,,Newark,NJ,Essex County,7114,US,TIGER/Line® dataset from the US Census Bureau
2306217,5/18/2022,New Jersey,Carteret,Lincoln Ave,1,1,N/A,40.585077,-74.220811,1,street_center,,Lincoln Ave,,,Carteret,NJ,Middlesex County,7008,US,TIGER/Line® dataset from the US Census Bureau
2306151,5/18/2022,Missouri,Kansas City,Oak St and E 50th St,0,2,N/A,39.185166,-94.5766,0.72,intersection,,N Oak Trfy,,,Kansas City,MO,Clay County,64118,US,TIGER/Line® dataset from the US Census Bureau
2306092,5/18/2022,Missouri,Saint Louis,7812 Page Ave,1,1,N/A,38.68117,-90.325156,1,rooftop,7812,Page Ave,,,Saint Louis,MO,St. Louis County,63133,US,St Louis
2306067,5/18/2022,Colorado,Aurora,540 S Chambers Rd,0,1,N/A,39.706569,-104.808985,1,rooftop,540,S Chambers Rd,,,Aurora,CO,Arapahoe County,80017,US,City of Aurora
2306065,5/18/2022,Texas,Houston,8200 block of W Bellfort Ave,0,1,N/A,30.134244,-95.54435,0.45,nearest_rooftop_match,8123,Black Forest Dr,,,Spring,TX,Harris County,77389,US,City of Houston
2305176,5/17/2022,Minnesota,Minneapolis,1100 block of N Morgan Ave,0,1,N/A,44.404589,-94.976823,0.5,place,,,,,Morgan,MN,Redwood County,56266,US,TIGER/Line® dataset from the US Census Bureau
2305167,5/17/2022,Michigan,Detroit,20000 block of Stahelin Ave,0,1,N/A,42.347021,-83.060184,0.5,place,,,,,Detroit,MI,Wayne County,48201,US,TIGER/Line® dataset from the US Census Bureau
2306034,5/17/2022,Texas,Medina Valley,Luckey River and Luckey Pond,0,1,N/A,29.654805,-98.98444,0.79,intersection,,Lake Dr,,,Pipecreek,TX,Bandera County,78063,US,TIGER/Line® dataset from the US Census Bureau
2306031,5/17/2022,Mississippi,Yazoo City,341 N Main St,0,1,N/A,32.850566,-90.412427,1,rooftop,341,N Main St,,,Yazoo City,MS,Yazoo County,39194,US,Yazoo
2306853,5/17/2022,Louisiana,Eunice,1300 block of Darrel St,0,1,N/A,30.49437,-92.41763,0.5,place,,,,,Eunice,LA,St. Landry Parish,70535,US,TIGER/Line® dataset from the US Census Bureau
2305118,5/17/2022,Michigan,Detroit,19245 Schoolcraft,0,1,N/A,42.386107,-83.230541,1,rooftop,19245,Schoolcraft,,,Detroit,MI,Wayne County,48223,US,City of Detroit
2305985,5/17/2022,Texas,Lubbock,N/A,0,1,N/A,33.588771,-101.850445,1,place,,,,,Lubbock,TX,Lubbock County,79401,US,TIGER/Line® dataset from the US Census Bureau
2305981,5/17/2022,New York,Peekskill,1801 Main St,0,1,N/A,41.294383,-73.902183,1,rooftop,1801,Main St,,,Peekskill,NY,Westchester County,10566,US,Westchester
2305078,5/17/2022,California,Stockton,6700 block of Everest Ave,0,3,N/A,37.672196,-121.298794,0.5,place,,,,,Stockton,CA,San Joaquin County,95201,US,TIGER/Line® dataset from the US Census Bureau
2305071,5/17/2022,Missouri,Saint Louis,N 13th St and Chestnut St,0,1,N/A,38.628453,-90.199512,0.91,intersection,,Chestnut St,,,Saint Louis,MO,St. Louis City,63103,US,TIGER/Line® dataset from the US Census Bureau
2305049,5/17/2022,New York,Rochester,Malvern St and Glendale Pk,0,1,N/A,43.176117,-77.632949,1,intersection,,Glendale Park,,,Rochester,NY,Monroe County,14613,US,TIGER/Line® dataset from the US Census Bureau
2304478,5/17/2022,South Carolina,Myrtle Beach,Lake Park Dr,0,1,N/A,33.673678,-78.996058,1,street_center,,Lake Park Dr,,,Myrtle Beach,SC,Horry County,29588,US,TIGER/Line® dataset from the US Census Bureau
2306778,5/17/2022,Pennsylvania,Philadelphia,5800 block of Crittenden St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306770,5/17/2022,Pennsylvania,Philadelphia,3000 block of N 7th St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2305047,5/17/2022,New York,Brooklyn,E 105th St and Farragut Rd,0,1,N/A,40.650515,-73.897943,1,intersection,,E 105th St,,,Brooklyn,NY,Kings County,11236,US,TIGER/Line® dataset from the US Census Bureau
2306763,5/17/2022,Pennsylvania,Philadelphia,2400N  Marshall St,0,1,N/A,39.988027,-75.143999,1,range_interpolation,2400,N Marshall St,,,Philadelphia,PA,Philadelphia County,19133,US,TIGER/Line® dataset from the US Census Bureau
2305909,5/17/2022,California,San Francisco,Hyde St and Eddy St,0,1,N/A,37.783515,-122.415883,0.9,intersection,,Eddy St,,,San Francisco,CA,San Francisco County,94109,US,TIGER/Line® dataset from the US Census Bureau
2306754,5/17/2022,Pennsylvania,Philadelphia,1700 block of Courtland St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2306747,5/17/2022,Pennsylvania,Philadelphia,1400 block of Blavis St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2305292,5/17/2022,Nevada,Paradise,Hotel Rio Dr and Dean Martin Dr,0,1,N/A,35.977615,-114.836693,0.9,street_center,,Hotel Plz,,,Boulder City,NV,Clark County,89005,US,TIGER/Line® dataset from the US Census Bureau
2305208,5/17/2022,California,Palo Alto (East Palo Alto),2500 block of Fordham St,1,3,N/A,37.444122,-122.149915,0.5,place,,,,,Palo Alto,CA,Santa Clara County,94301,US,TIGER/Line® dataset from the US Census Bureau
2305893,5/17/2022,Texas,El Paso,1301 N Mesa St,0,1,N/A,31.766873,-106.49457,1,rooftop,1301,N Mesa St,,,El Paso,TX,El Paso County,79902,US,El Paso
2305881,5/17/2022,Texas,Denton,1300 block of E Windsor Dr,0,1,N/A,33.197476,-97.115736,0.9,rooftop,1300,Deer Trl,,,Denton,TX,Denton County,76205,US,City of Denton
2305835,5/17/2022,West Virginia,Princeton,Orange Ln,0,1,N/A,37.341139,-81.131129,0.9,street_center,,Orange Ln,,,Oakvale,WV,Mercer County,24739,US,TIGER/Line® dataset from the US Census Bureau
2305429,5/17/2022,Pennsylvania,Lancaster,S Queen St and Andrews St,0,2,N/A,40.031552,-76.304504,0.71,intersection,,S Queen St,,,Lancaster,PA,Lancaster County,17603,US,TIGER/Line® dataset from the US Census Bureau
