"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2281227,"April 17, 2022",Minnesota,"Osseo (Maple Grove)","Garland Ln N and 95th Ave N",1,0,N/A
2281306,"April 17, 2022",Virginia,Franklin,"500 block of Campbell Ave",1,0,N/A
2282174,"April 17, 2022",California,Barstow,"900 block of Nancy St",1,0,N/A
2282768,"April 17, 2022",Missouri,Warrensburg,"100 block of SW 250th Rd",1,1,N/A
2283533,"April 17, 2022",California,"Los Angeles","Dronfield Ave and Paxton St",1,0,N/A
2282142,"April 17, 2022","North Carolina",Charlotte,"1400 block of Metals Dr",1,0,N/A
2281435,"April 17, 2022",Louisiana,"New Orleans","2600 block of Allen St",1,0,N/A
2280899,"April 17, 2022",Indiana,Indianapolis,"2902 Madison Ave",1,2,N/A
2280821,"April 17, 2022",Illinois,Chicago,"8400 block of S Aberdeen St",1,0,N/A
2281478,"April 17, 2022",Arizona,Phoenix,"43rd Ave and Thomas Rd",1,0,N/A
2282124,"April 17, 2022",Virginia,"Virginia Beach","3300 block of Daytona Dr",1,0,N/A
2281331,"April 17, 2022",Virginia,Petersburg,"I-85 and Squirrel Level Rd",1,0,N/A
2281473,"April 17, 2022",Alabama,Birmingham,"1200 block of Stonecrest Dr",1,0,N/A
2281010,"April 17, 2022",Minnesota,Minneapolis,"2900 block of 14th Ave S",1,0,N/A
2282694,"April 17, 2022","North Carolina",Ayden,"Queen St and Princess St",1,0,N/A
2281340,"April 17, 2022",Wisconsin,Milwaukee,"9575 W Allyn St",1,0,N/A
2280892,"April 17, 2022",Louisiana,Shreveport,"Mansfield Rd and Corbitt St",1,0,N/A
2281444,"April 17, 2022",Louisiana,Shreveport,"Alexander Ave and E Gregg St",1,0,N/A
2281111,"April 17, 2022",Pennsylvania,Philadelphia,"300 block of E Ontario St",1,0,N/A
2282111,"April 17, 2022","South Carolina",Columbia,"8100 Garners Ferry Rd",1,0,N/A
2281095,"April 17, 2022",Colorado,Florissant,"415 Forest Glen Trl",1,0,N/A
2281541,"April 17, 2022",Oregon,Portland,"16150 SE Stark St",1,3,N/A
2288286,"April 17, 2022",Texas,Webster,"270 El Dorado Blvd",1,0,N/A
2281803,"April 17, 2022",Georgia,Riverdale,"200 block of Valley Hill Rd",1,0,N/A
2281939,"April 17, 2022",Wisconsin,Kenosha,"5700 block of Green Bay Rd",1,0,N/A
2281916,"April 17, 2022",California,Sacramento,"2300 block of Sandcastle Way",1,0,N/A
2281914,"April 17, 2022",Nebraska,Omaha,"Ames Ave and N 60th St",1,0,N/A
2284069,"April 17, 2022",Ohio,"South Solon",N/A,1,0,N/A
2281899,"April 17, 2022",California,Empire,"100 block of C St",1,0,N/A
2281267,"April 17, 2022",Texas,Hearne,"800 block of N Colorado St",1,0,N/A
2284131,"April 17, 2022",Texas,Austin,"200 block of E Milton St",1,0,N/A
2281316,"April 17, 2022",Pennsylvania,Reading,"600 Greenwich St",1,0,N/A
2281867,"April 17, 2022",California,Bakersfield,"8600 block of Avila St",1,0,N/A
2281806,"April 17, 2022",Georgia,Decatur,"4371 Glenwood Rd",1,0,N/A
2281733,"April 17, 2022",Indiana,Evansville,"1100 block of W Mill Rd",2,0,N/A
2280924,"April 17, 2022",Texas,Houston,"6969 Gulf Fwy",1,0,N/A
2281461,"April 17, 2022",Louisiana,Alexandria,"2500 block of England Dr",1,0,N/A
2281697,"April 17, 2022",Arizona,Yuma,"600 block of W 12th St",1,0,N/A
2281164,"April 17, 2022",California,Sacramento,"7200 block of Franklin Blvd",1,3,N/A
2280867,"April 17, 2022","District of Columbia",Washington,"3901 Minnesota Ave NE",1,0,N/A
2281658,"April 17, 2022",Florida,"Fort Lauderdale (Sunrise)","1400 block of NW 63rd Ave",1,0,N/A
2281649,"April 17, 2022",Florida,"Fort Lauderdale (Lauderhill)","3144 NW 19th St",1,0,N/A
2281483,"April 17, 2022",Florida,Miami,"15020 South River Dr",1,3,N/A
2281566,"April 17, 2022",Florida,"West Palm Beach","613 34th St",1,0,N/A
2280872,"April 17, 2022",Georgia,Augusta,"3700 Block of Oslo Rd",1,0,N/A
2281849,"April 17, 2022",Colorado,Denver,"1700 block of S Pecos St",1,0,N/A
2281637,"April 17, 2022",Florida,Jacksonville,"8435 118th St",1,0,N/A
2281129,"April 17, 2022",Pennsylvania,Chester,"1100 block of W Carla Ln",1,1,N/A
2281438,"April 17, 2022",Louisiana,Slidell,"2000 block of Old Spanish Trail",1,0,N/A
2280855,"April 17, 2022",Florida,Tampa,"2310 N Dale Mabry Hwy",1,0,N/A
2282964,"April 17, 2022",Indiana,Indianapolis,"2700 block of S State Ave",1,0,N/A
2281591,"April 17, 2022",Pennsylvania,Philadelphia,"7200 block of Battersby St",1,0,N/A
2280799,"April 17, 2022",Florida,Jacksonville,"6000 Powers Ave",2,0,N/A
2282100,"April 17, 2022","New York",Poughkeepsie,"135 Mill St",1,0,N/A
2281644,"April 17, 2022",Pennsylvania,"Red Lion","723 S Pine St",2,0,N/A
2280711,"April 17, 2022",Pennsylvania,Pittsburgh,"900B Madison Ave",2,9,N/A
2281577,"April 17, 2022",Louisiana,Alexandria,"3rd St and Willow Glen Rd",1,2,N/A
2281667,"April 17, 2022",Texas,Dallas,"2500 block of Inadale Ave",1,0,N/A
2281506,"April 17, 2022",Mississippi,Wiggins,N/A,1,0,N/A
2283110,"April 17, 2022",Arkansas,"Forrest City",N/A,1,0,N/A
2281121,"April 17, 2022",Missouri,"Saint Louis","250 DeBaliviere Ave",1,0,N/A
2281254,"April 17, 2022",Wisconsin,Milwaukee,"N 29th St and W Courtland Ave",1,0,N/A
2281513,"April 17, 2022",Nevada,"Spring Valley","S Jones Blvd and W Flamingo Rd",1,0,N/A
2281395,"April 17, 2022",Arkansas,"Little Rock","Baseline Rd and Geyer Springs Rd",1,0,N/A
2282817,"April 17, 2022",Texas,Houston,"7545 Martin Luther King Blvd",1,0,N/A
2281620,"April 17, 2022",Ohio,Dayton,"3818 W Third St",1,0,N/A
2282238,"April 17, 2022","New Jersey","North Brunswick (North Brunswick Township)","20 block of Aspen Dr",1,0,N/A
2281380,"April 16, 2022",Texas,Houston,"6821 S Gessner Rd",1,0,N/A
2281206,"April 16, 2022",California,Exeter,"Morgans Ave",1,1,N/A
2281287,"April 16, 2022",Texas,Dallas,"4525 Elsie Faye Heggins St",1,0,N/A
2280407,"April 16, 2022",Missouri,"Kansas City","8600 block of Newton Ave",1,0,N/A
2281028,"April 16, 2022",California,Pacoima,"Dronfield Ave and Terra Bella St",1,0,N/A
2281152,"April 16, 2022",Missouri,"Kansas City","7900 block of Longview Rd",1,0,N/A
2281149,"April 16, 2022",Missouri,"Kansas City","4300 block of Hardesty Ave",1,0,N/A
2280477,"April 16, 2022",California,Palmdale,"38500 block of Frontier Ave",1,2,N/A
2280950,"April 16, 2022","South Carolina","North Charleston","Houston St",1,0,N/A
2280370,"April 16, 2022",Pennsylvania,Philadelphia,"2100 block of S Opal St",1,1,N/A
2280450,"April 16, 2022",California,Oakland,"900 block of 77th Ave",2,0,N/A
2280448,"April 16, 2022",California,Vallejo,"100 block of Maher Ct",1,0,N/A
2280375,"April 16, 2022",Pennsylvania,Philadelphia,"3100 block of Berkeley Dr",1,1,N/A
2280445,"April 16, 2022",Virginia,Danville,"600 block of Edmonds St",1,0,N/A
2282029,"April 16, 2022","West Virginia",Princeton,"N 5th St",1,0,N/A
2281154,"April 16, 2022",Missouri,Lebanon,"28000 block of Sassafras Rd",1,0,N/A
2280634,"April 16, 2022",Alabama,Trussville,"Boulder Dr",1,0,N/A
2280931,"April 16, 2022",Ohio,Cleveland,"3501 W 133rd St",1,1,N/A
2280978,"April 16, 2022","South Carolina",Columbia,"1500 Longwood Rd",1,0,N/A
2280520,"April 16, 2022",Missouri,"Saint Louis (Jennings)","6300 block of Lillian Ave",1,1,N/A
2287453,"April 16, 2022",Michigan,Detroit,"15400 block of Vaughan St",1,0,N/A
2281993,"April 16, 2022","New York","Corona (Queens)","117-09 Guy R Brewer Blvd",1,0,N/A
2286589,"April 16, 2022",California,"Pinon Hills","9200 block of Spruce Rd",1,0,N/A
2280810,"April 16, 2022","South Carolina",Taylors,"1900 Boling Road Ext",1,0,N/A
2283277,"April 16, 2022",Georgia,Sandersville,"834 Gwendolyn St",1,0,N/A
2280357,"April 16, 2022",Kansas,Wichita,"3800 block of E Roseberry St",1,1,N/A
2281368,"April 16, 2022",California,Concord,"Meadow Lane and Johnson Dr",1,0,N/A
2280471,"April 16, 2022",California,Inglewood,"Edgewood St",1,0,N/A
2280214,"April 16, 2022",Ohio,Columbus,"Cleveland Ave and E Spring St",1,0,N/A
2280622,"April 16, 2022",California,"Los Angeles","6224 Crenshaw Blvd",1,0,N/A
2283270,"April 16, 2022",Georgia,Colquitt,N/A,1,1,N/A
2281025,"April 16, 2022",California,Bellflower,"Alondra Blvd and Eucalyptus Ave",1,0,N/A
2280473,"April 16, 2022",California,"Los Angeles","1200 block of E 119th St",2,0,N/A
2282632,"April 16, 2022",California,Pacoima,"Dronfield Ave and Paxton St",1,0,N/A
2280533,"April 16, 2022",California,"San Jose","13000 block of Pfeifle Ave",1,0,N/A
2280187,"April 16, 2022",Georgia,Athens,"Cone Dr",1,0,N/A
2280185,"April 16, 2022",Georgia,Atlanta,"2261 Cascade Rd",1,0,N/A
2280495,"April 16, 2022",Maryland,Baltimore,"5300 block of Maple Ave",1,3,N/A
2282557,"April 16, 2022",Louisiana,Marksville,"Ferdinand St",1,0,N/A
2280907,"April 16, 2022",Indiana,Indianapolis,"Shellbark Dr",1,0,N/A
2280613,"April 16, 2022","New Mexico",Roswell,"1101 W 4th St",2,0,N/A
2280196,"April 16, 2022","District of Columbia",Washington,"1100 block of Raum St NE",1,0,N/A
2280193,"April 16, 2022","District of Columbia",Washington,"1200 block of Southern Ave SE",1,0,N/A
2280114,"April 16, 2022",Texas,"Corpus Christi","5200 block of Weber Rd",1,0,N/A
2282472,"April 16, 2022",Ohio,Columbus,"1100 Block of E Como Ave",1,0,N/A
2280890,"April 16, 2022",Ohio,Akron,"300 block of Storer Ave",1,0,N/A
2281510,"April 16, 2022","New Mexico","Las Cruces","800 block of Fir Ave",1,0,N/A
2285970,"April 16, 2022","New Mexico",Farmington,"1200 block of Randolph Ave",1,0,N/A
2280068,"April 16, 2022",Florida,"Delray Beach","10317 W Atlantic Ave",1,0,N/A
2280384,"April 16, 2022",Pennsylvania,Philadelphia,"5600 Newton Ave",1,0,N/A
2281410,"April 16, 2022",Texas,Daingerfield,"FM 144 and Edwards Rd",1,6,N/A
2280017,"April 16, 2022","New York",Syracuse,"300 block of S Clinton St",1,4,N/A
2282303,"April 16, 2022",Montana,Essex,"15644 US-2",1,0,N/A
2280117,"April 16, 2022",Pennsylvania,Pittsburgh,"3100 block of McClure Ave",1,0,N/A
2282843,"April 16, 2022",Alabama,Sheffield,"800 block of Southeast 17th St",1,0,N/A
2281875,"April 16, 2022",Arkansas,Stamps,"159 Chestnut St",1,0,N/A
2280628,"April 16, 2022","New Mexico",Prewitt,I-40,1,0,N/A
2285232,"April 15, 2022",Virginia,Norfolk,"Decatur Ave",1,0,N/A
2279993,"April 15, 2022",Alabama,Jasper,"5000 block of Hwy 78",1,0,N/A
2280595,"April 15, 2022",Alabama,Valley,"7900 block of Lee Rd 279",1,0,N/A
2279668,"April 15, 2022","North Carolina",Durham,"1400 E Cornwallis Rd",1,1,N/A
2280541,"April 15, 2022",Missouri,"West Plains","505 Porter Wagoner Blvd",1,0,N/A
2280531,"April 15, 2022",Missouri,"Kansas City","3800 block of E Gregory Blvd",1,0,N/A
2280509,"April 15, 2022",California,Stockton,"700 block of W 8th St",1,0,N/A
2281251,"April 15, 2022",California,"Los Angeles","Berkeley Dr",2,0,N/A
2281101,"April 15, 2022",Colorado,Pueblo,"600 block of E 3rd St",1,0,N/A
2280488,"April 15, 2022",California,Livermore,"Collier Canyon Rd and Meritage Common",1,0,N/A
2279486,"April 15, 2022",Indiana,Indianapolis,"5340 Holly Springs Drive W",3,0,N/A
2280458,"April 15, 2022",California,"Long Beach","1000 block of Via Wanda",1,0,N/A
2279780,"April 15, 2022",Michigan,Detroit,"Hubbell Ave and W Grand River Ave",1,0,N/A
2279271,"April 15, 2022",Texas,Houston,"16350 Ella Blvd",1,0,N/A
2283408,"April 15, 2022",Pennsylvania,Scranton,"1017 Ash St",1,0,N/A
2279659,"April 15, 2022",Texas,Houston,"8300 block of Carolwood Dr",1,0,N/A
2279423,"April 15, 2022","New York",Rochester,"379 Lake Ave",1,1,N/A
2285534,"April 15, 2022",Texas,Dallas,"8401 Skillman St",1,0,N/A
2280389,"April 15, 2022",Oklahoma,"Oklahoma City","2112 NW 47th St",1,0,N/A
2280526,"April 15, 2022",Minnesota,Minneapolis,"341 Hennepin Ave",1,0,N/A
2279614,"April 15, 2022","New Jersey","Maple Shade","65 Laurel  Dr",1,1,N/A
2281320,"April 15, 2022",California,Soledad,"200 block of 8th St",2,1,N/A
2279777,"April 15, 2022",Michigan,Detroit,"12350 block of Dickerson Ave",1,1,N/A
2280101,"April 15, 2022",Indiana,"Fort Wayne","7800 block of Eagle Trace Cove",1,1,N/A
2279794,"April 15, 2022",Maryland,Lanham,"6000 block of Seabrook Rd",1,0,N/A
2279282,"April 15, 2022",Pennsylvania,Philadelphia,"Ludlow St and S Redfield St",1,0,N/A
2279307,"April 15, 2022",Maryland,Baltimore,"800 block of Gretna Ct",1,1,N/A
2279843,"April 15, 2022",Texas,Lumberton,"400 block of N Main St",1,0,N/A
2288074,"April 15, 2022",Arizona,Tucson,"20 W Fort Lowell Rd",1,0,N/A
2279430,"April 15, 2022","New York",Buffalo,"20 Pleasant Pl",1,0,N/A
2280071,"April 15, 2022",Indiana,"South Bend","600 block of Leland Ave",1,0,N/A
2279410,"April 15, 2022",Georgia,Atlanta,"1250 Donnelly Ave SW",1,0,N/A
2279651,"April 15, 2022","New York",Brooklyn,"1405 Atlantic Ave",1,0,N/A
2279850,"April 15, 2022",Texas,Odessa,"1000 N Dixie Blvd",1,0,N/A
2280695,"April 15, 2022",Massachusetts,Springfield,"1000 block on Worthington St",1,0,N/A
2279905,"April 15, 2022",Ohio,Masury,"500 block of Syme St",2,0,N/A
2279303,"April 15, 2022","District of Columbia",Washington,"1500 block of Good Hope Rd SE",1,0,N/A
2279756,"April 15, 2022",Ohio,Mansfield,"720 King St",1,0,N/A
2280074,"April 15, 2022",Arizona,Phoenix,"43rd Ave and Dunlap Ave",1,0,N/A
2283906,"April 15, 2022",Alaska,Anchorage,"3800 block of Resurrection Dr",2,0,N/A
2282343,"April 15, 2022",Texas,Livingston,"Co Rd 2683",1,0,N/A
2280015,"April 15, 2022",Alabama,Montgomery,"400 block of N Bainbridge St",1,0,N/A
2280003,"April 15, 2022",Alabama,Valley,"200 block of Martin Luther King Dr",1,0,N/A
2279998,"April 15, 2022",Alabama,Birmingham,"1700 block of Avenue D",1,0,N/A
2280504,"April 15, 2022",California,Stockton,"300 block of Coventry Dr",2,2,N/A
2279543,"April 15, 2022",Connecticut,Hartford,"238 Sigourney St",1,1,N/A
2280916,"April 15, 2022",Ohio,"Cleveland (South Euclid)","Wrenford Rd and Bexley Blvd",1,0,N/A
2279184,"April 15, 2022",Washington,Lynnwood,"12909 Mukilteo Speedway",1,1,N/A
2280651,"April 15, 2022",Maryland,Potomac,"12300 BLK PINEY MEETINGHOUSE RD",1,0,N/A
2279457,"April 15, 2022",Kansas,Walnut,"US-77 and 122nd St",1,3,N/A
2279996,"April 15, 2022",Alabama,Mobile,"900 block of Cloverdale Dr",1,0,N/A
2279245,"April 14, 2022",Texas,Groves,"4500 Twin City Hwy",1,0,N/A
2280099,"April 14, 2022",Texas,Waco,"3100 block of Pipkin Ln",1,0,N/A
2278481,"April 14, 2022",Tennessee,Bristol,"200 block of Elm Ln",1,0,N/A
2278906,"April 14, 2022",California,Rosemont,"3900 block of Avante Way",1,0,N/A
2278866,"April 14, 2022",Michigan,Lansing,"2000 block of Beal Ave",1,0,N/A
2279596,"April 14, 2022",California,Oakland,"1531 23rd Ave",1,0,N/A
2278844,"April 14, 2022",Virginia,"Rocky Mount","N Main St and Circle Dr",1,1,N/A
2279742,"April 14, 2022",Tennessee,Lancing,N/A,1,0,N/A
2279892,"April 14, 2022",Louisiana,Shreveport,"500 block of Atkins Ave",2,0,N/A
2278869,"April 14, 2022",California,"Los Angeles","3000 block of Atwater Ave",1,0,N/A
2282791,"April 14, 2022",Ohio,Willoughby,"37343 Grove Ave",1,0,N/A
2279626,"April 14, 2022","North Carolina",Albemarle,"2000 Block of Monza Dr",1,0,N/A
2279154,"April 14, 2022","North Carolina",Charlotte,"10308 Albemarle Rd",1,0,N/A
2278859,"April 14, 2022",Illinois,Rockford,"11th St and 6th Ave",1,0,N/A
2279526,"April 14, 2022","South Carolina",Summerville,"1100 block of College Park Rd",1,0,N/A
2278573,"April 14, 2022",Maryland,Baltimore,"6200 block of Pennington Ave",1,0,N/A
2279714,"April 14, 2022",Wisconsin,Milwaukee,"3115 W Fond Du Lac Ave",1,0,N/A
2278769,"April 14, 2022",Colorado,"Fort Collins","5887 S Taft Hill Rd",1,0,N/A
2279432,"April 14, 2022",Georgia,"Forest Park","Ash St and Longleaf Dr",1,1,N/A
2280493,"April 14, 2022",California,Colton,"1800 block of N Pennsylvania Ave",1,0,N/A
2278783,"April 14, 2022",Pennsylvania,Philadelphia,"6500 block of Walker St",1,1,N/A
2278740,"April 14, 2022",Pennsylvania,Philadelphia,"400 block of Manton St",1,0,N/A
2278618,"April 14, 2022","South Carolina",Darlington,"E McIver Rd and Old Florence Rd",1,0,N/A
2279334,"April 14, 2022",Pennsylvania,Hanover,"600 block of Linden Ave",1,0,N/A
2279321,"April 14, 2022",Colorado,Denver,"300 block of S Eliot St",1,0,N/A
2279237,"April 14, 2022",Ohio,"Dayton (Huber Heights)","7851 Old Troy Pike",1,1,N/A
2278663,"April 14, 2022",Illinois,"Round Lake (Round Lake Beach)","400 block of Meadow Green Ln",1,0,N/A
2279450,"April 14, 2022",Georgia,Augusta,"2300 block of Prague Ct",1,0,N/A
2278943,"April 14, 2022",Missouri,Independence,"13800 block of E 35th St Ct S",1,0,N/A
2278579,"April 14, 2022",Maryland,Baltimore,"1800 block of Wilkens Ave",1,0,N/A
2279490,"April 14, 2022",Ohio,Akron,"1400 block of Rockaway St",1,1,N/A
2278513,"April 14, 2022",Virginia,Fredericksburg,"Malvern Lake Cir",1,0,N/A
2281546,"April 14, 2022",Washington,Oroville,"Westlake Rd",1,0,N/A
2279355,"April 14, 2022",Pennsylvania,Erie,"2100 block of Downing Ave",1,0,N/A
2278339,"April 14, 2022",Indiana,Indianapolis,"2900 block of Sherman Dr",1,0,N/A
2278861,"April 14, 2022",Arizona,Glendale,"N 59th Ave and W Olive Ave",1,1,N/A
2279099,"April 14, 2022",Louisiana,"New Orleans","3700 block of Mansfield Ave",1,0,N/A
2278803,"April 14, 2022",Oklahoma,Stillwater,"1203 S Main St",1,0,N/A
2278283,"April 14, 2022",Louisiana,"New Orleans","I-10 Service Rd and Mayo Blvd",1,0,N/A
2278403,"April 14, 2022",Louisiana,Lafayette,"Paul Breaux Ave",1,0,N/A
2279247,"April 14, 2022",Pennsylvania,Philadelphia,"S 67th Street and Greenway Ave",2,0,N/A
2278344,"April 14, 2022",Indiana,Indianapolis,"8100 block of Lafayette Rd",1,0,N/A
2278690,"April 14, 2022",Illinois,Chicago,"600 block of S Lawndale Ave",1,0,N/A
2279203,"April 14, 2022",Illinois,Chicago,"2200 block of N Kilpatrick Ave",1,0,N/A
2279519,"April 14, 2022",Tennessee,Heiskell,"I-75 and E Raccoon Valley Dr",1,0,N/A
2279266,"April 14, 2022",Texas,"San Antonio","5600 block of Stonybrook Dr",1,0,N/A
2279115,"April 14, 2022",Louisiana,Monroe,"200 block of Blackwood Dr",1,0,N/A
2279132,"April 14, 2022",Kentucky,Louisville,"6733 Strawberry Ln",2,0,N/A
2279312,"April 14, 2022",Colorado,Aurora,"17090 E Quincy Ave",1,0,N/A
2279095,"April 14, 2022",Connecticut,Guilford,"Fitch Hill Rd",1,0,N/A
2279082,"April 14, 2022",Arkansas,"Pine Bluff","3500 block of S Virginia St",1,0,N/A
2279055,"April 13, 2022",California,Colton,"2000 block of N Rancho Ave",1,0,N/A
2277892,"April 13, 2022",Michigan,Detroit,"4000 block of 17th St",1,0,N/A
2278068,"April 13, 2022",Minnesota,"Minneapolis (Robbinsdale)","3864 Lakeland Ave N",1,0,N/A
2278043,"April 13, 2022",Georgia,Waco,"162 Beaver Run Rd",2,0,N/A
2277820,"April 13, 2022",Tennessee,"Mount Juliet","9120 Saundersville Rd",1,1,N/A
2277825,"April 13, 2022",Tennessee,Lebanon,"Wilson Ave",1,0,N/A
2278131,"April 13, 2022",Michigan,Detroit,"Dequindre St and Outer Dr",1,0,N/A
2278052,"April 13, 2022",Missouri,"Saint Louis","5720 Natural Bridge Ave",1,0,N/A
2278848,"April 13, 2022",Texas,Houston,"1300 block of Redford St",1,0,N/A
2278408,"April 13, 2022",Texas,"Texas City","8601 Emmett F Lowry Expy",1,2,N/A
2278356,"April 13, 2022",Illinois,"Dundee (West Dundee)","400 N 8th St",1,0,N/A
2277799,"April 13, 2022","North Carolina",Fayetteville,"1500 block of Alvin Dr",1,1,N/A
2278159,"April 13, 2022",Oklahoma,Tulsa,"S 73rd Ave E and E 4th Pl",1,1,N/A
2277807,"April 13, 2022","North Carolina","Winston Salem (Winston-salem)","3500 Block of S Main St",1,1,N/A
2278166,"April 13, 2022",Florida,Sanford,"100 Willner Circle",2,0,N/A
2278583,"April 13, 2022",Maryland,Baltimore,"4200 block of Nadine Dr",1,0,N/A
2278033,"April 13, 2022",Florida,"Wesley Chapel",N/A,2,0,N/A
2278079,"April 13, 2022",Missouri,"Kansas City","3800 block of Wabash Ave",1,2,N/A
2277573,"April 13, 2022",Illinois,Chicago,"7948 S Elizabeth St",1,0,N/A
2277267,"April 13, 2022",Pennsylvania,Duquesne,"1000 block of Orchard Park Ave",1,1,N/A
2279464,"April 13, 2022",Ohio,Ashtabula,"E 46th St",1,0,N/A
2277549,"April 13, 2022",Illinois,Chicago,"1500 block of W 94th St",1,0,N/A
2277533,"April 13, 2022",Illinois,Chicago,"2300 block of W Cermak Rd",1,0,N/A
2278585,"April 13, 2022","South Carolina",Greenwood,"1325 Spring St",1,0,N/A
2282527,"April 13, 2022",Texas,"Corpus Christi","3000 block of Buford Ave",1,0,N/A
2280136,"April 13, 2022",Florida,Davenport,"Acorn Ct",1,0,N/A
2277791,"April 13, 2022","North Carolina",Tarboro,"200 block of Ellis Rd",1,0,N/A
2278541,"April 13, 2022",Arkansas,Watson,"1769 AR-277",1,0,N/A
2278104,"April 13, 2022",Nevada,Henderson,"103 Sicily Hills Ct",1,0,N/A
2277161,"April 13, 2022",Missouri,"Saint Louis","S Leonor K Sullivan Blvd and Poplar St",1,2,N/A
2278516,"April 13, 2022",Arkansas,Rogers,"400 block of E Asher Ct",1,0,N/A
2278023,"April 13, 2022",Virginia,Hampton,"3750 Kecoughtan Rd",1,0,N/A
2278492,"April 13, 2022",Florida,"Plant City","4010 E State Rd 60",1,1,N/A
2278371,"April 13, 2022",Pennsylvania,York,"500 block of W Market St",2,1,N/A
2277338,"April 13, 2022",Florida,"Pompano Beach (North Lauderdale)","7947 Tam Oshanter Blvd",3,0,N/A
2278440,"April 13, 2022",Arizona,Phoenix,"83rd Ave and Encanto Blvd",1,1,N/A
2277989,"April 13, 2022",Texas,Houston,"2400 block of Milby St",1,1,N/A
2278983,"April 13, 2022",Florida,"West Palm Beach","1300 block of 8th St",1,0,N/A
2278358,"April 13, 2022",Pennsylvania,Philadelphia,"5400 block of Pennsgrove St",1,0,N/A
2278296,"April 13, 2022",Louisiana,Broussard,"1505 Bonin Rd",1,0,N/A
2291463,"April 13, 2022",Louisiana,"New Iberia","1700 block of Jennifer St",1,0,N/A
2277680,"April 13, 2022",Kentucky,Louisville,"4300 block of Norbrook Dr",1,0,N/A
2277393,"April 13, 2022",Ohio,Cleveland,"E 65th St and Union Ave",1,0,N/A
2279066,"April 12, 2022",California,"San Bernardino","1200 block of N Lugo Ave",1,0,N/A
2277888,"April 12, 2022","North Carolina",Durham,"500 block of W Carver St",1,0,N/A
2277880,"April 12, 2022","North Carolina",Durham,"Holloway St and N Alston Ave",1,1,N/A
2278088,"April 12, 2022",Kansas,"Kansas City","3700 block of Plaza Dr",1,0,N/A
2277029,"April 12, 2022",Texas,Hereford,"13th St and Star St",1,0,N/A
2276842,"April 12, 2022","New York",Bronx,"Sheridan Ave and McClellan St",1,0,N/A
2276910,"April 12, 2022",Missouri,"Kansas City","Hardesty Ave and E 12th St",1,0,N/A
2278012,"April 12, 2022",Louisiana,"Baton Rouge","5100 block of Fairfields Ave",1,0,N/A
2276965,"April 12, 2022",California,Stockton,"E Hammer Lane and Maranatha Dr",1,0,N/A
2276941,"April 12, 2022",Indiana,Indianapolis,"1800 block of Montcalm St",1,0,N/A
2277023,"April 12, 2022",Texas,Houston,"8900 block of Braesmont Dr",1,0,N/A
2277037,"April 12, 2022",California,Redding,"930 De Moll Dr",2,0,N/A
2276915,"April 12, 2022",Illinois,Rockford,"900 block of 12th Ave",1,0,N/A
2276638,"April 12, 2022","South Carolina",Columbia,"7600 block of Hunt Club Rd",2,1,N/A
2278757,"April 12, 2022",Florida,"West Palm Beach","7700 block of Arbor Crest Way",2,0,N/A
2277697,"April 12, 2022",Maryland,"Fort Washington","1101 Palmer Rd",1,0,N/A
2277688,"April 12, 2022","North Carolina",Asheville,"331 Fairfax Ave",1,0,N/A
2276822,"April 12, 2022","South Carolina",Florence,"Marsh Ave",2,1,N/A
2277661,"April 12, 2022","South Carolina","North Charleston","Hottinger Ave",2,0,N/A
2276576,"April 12, 2022","District of Columbia",Washington,"2200 block of Savannah St SE",1,1,N/A
2276572,"April 12, 2022","District of Columbia",Washington,"2800 block of Gainesville St SE",1,0,N/A
2277543,"April 12, 2022",California,Stockton,"99 Frontage Rd and Moreland St",1,0,N/A
2276581,"April 12, 2022",Florida,"Saint Petersburg","2900 block of 17th Ave S",1,0,N/A
2277531,"April 12, 2022",Illinois,Rantoul,"600 block of Saint Andrews Cir",1,0,N/A
2277121,"April 12, 2022","North Carolina",Raleigh,"1830 New Bern Ave",1,0,N/A
2278610,"April 12, 2022","North Carolina",Albemarle,"506 S First St",1,0,N/A
2277055,"April 12, 2022",Missouri,"Saint Louis","Keokuk St and Missouri Ave",1,1,N/A
2277611,"April 12, 2022",Maryland,"Silver Spring","1000 block of Good Hope Dr",1,0,N/A
2277458,"April 12, 2022","New Mexico",Albuquerque,"13601 Copper Ave NE",2,0,N/A
2277116,"April 12, 2022",Illinois,"South Holland","951 E 162nd St",1,0,N/A
2277754,"April 12, 2022",Texas,"Fort Worth","3828 Stalcup Rd",1,0,N/A
2277308,"April 12, 2022",Florida,Clermont,"16554 Cagan Crossings Blvd",1,0,N/A
2278462,"April 12, 2022",Louisiana,Monroe,"Carter Dr",1,0,N/A
2282407,"April 12, 2022",Louisiana,"New Orleans","5000 block of Leroy Johnson Dr",1,0,N/A
2276350,"April 12, 2022",Washington,Tacoma,"8800 block of S Hosmer St",1,0,N/A
2277481,"April 12, 2022",Ohio,Newark,"2400 block of Chestnut Hills Rd",1,0,N/A
2276356,"April 12, 2022",Washington,Spokane,"Augusta Ave and Wall St",1,0,N/A
2277011,"April 12, 2022","New York",Bronx,"2825 Olinville Ave",1,3,N/A
2276847,"April 12, 2022","New York",Bronx,"E 180th St and Mohegan Ave",1,2,N/A
2276359,"April 12, 2022",Oregon,Eugene,"W 19th Ave and Monroe St",1,0,N/A
